hs_code,item_name
6912003000,화장용품
6912009000,기타
6913,도자제의 소상 및 기타 장식용 제품
691310,자기제의 것
6913101000,상ㆍ소상 및 흉상
69131090,기타
6913109020,식탁장식용품
6913109090,기타
691390,기타
6913901000,상ㆍ소상 및 흉상
69139090,기타
6913909020,식탁장식용품
6913909090,기타
6914,도자제의 기타 제품
691410,자기제의 것
6914101000,화분
6914109000,기타
691490,기타
6914901000,화분
6914909000,기타
70,유리
700100,"파유리 및 유리의 기타 웨이스트와 스크랩, 유리괴"
7001001000,괴
7001002000,웨이스트와 스크랩ㆍ파유리
7002,"유리제의 구(제7018호의 마이크로스피어를 제외한다), 봉 또는 관(가공하지 아니한 것에 한한다)"
7002100000,구
700220,봉
7002201000,반도체 제조용으로서 쿼츠웨어 제조에 사용되는 것
7002209000,기타
70023,관
700231,석영유리제의 것
7002311000,반도체 제조용으로서 쿼츠웨어 제조에 사용되는 것
7002319000,기타
7002320000,선팽창계수가 섭씨 0도에서 섭씨 300도의 범위 내에서 1켈빈온도당 백만분의 5를 초과하지 아니하는 기타 유리제의 것
7002390000,기타
7003,"주입법 및 롤법으로 제조한 유리(쉬트상 또는 프로파일상의 것에 한하고, 흡수ㆍ반사 또는 무반사층을 가지고 있는지의 여부를 불문하며, 기타 방법으로 가공하지 아니한 것에 한한다)"
70031,망입하지 아니한 쉬트유리
700312,전부분을 착색한 것(엷게 착색한 것을 포함한다)ㆍ불투명한 것ㆍ다른 착색유리로 입힌 것ㆍ흡수ㆍ반사 또는 무반사층을 갖는것
7003121000,두께가 2밀리미터 이하인 것
7003122000,두께가 2밀리미터 초과 3밀리미터 이하인 것
7003123000,두께가 3밀리미터 초과 4밀리미터 이하인 것
7003124000,두께가 4밀리미터 초과 5밀리미터 이하인 것
7003125000,두께가 5밀리미터 초과 6밀리미터 이하인 것
7003126000,두께가 6밀리미터 초과 8밀리미터 이하인 것
7003127000,두께가 8밀리미터를 초과하는 것
700319,기타
7003191000,두께가 2밀리미터 이하인 것
7003192000,두께가 2밀리미터 초과 3밀리미터 이하인 것
7003193000,두께가 3밀리미터 초과 4밀리미터 이하인 것
7003194000,두께가 4밀리미터 초과 5밀리미터 이하인 것
7003195000,두께가 5밀리미터 초과 6밀리미터 이하인 것
7003196000,두께가 6밀리미터 초과 8밀리미터 이하인 것
7003197000,두께가 8밀리미터를 초과하는 것
7003200000,망입 쉬트유리
7003300000,프로파일
7004,"인상법 및 취입법으로 제조한 유리(쉬트상의 것에 한하고, 흡수ㆍ반사 또는 무반사층을 가지고 있는지의 여부를 불문하며, 기타 방법으로 가공하지 아니한 것에 한한다)"
700420,전부분을 착색한 것(엷게 착색한 것도 포함한다)ㆍ불투명한 것ㆍ다른 착색유리로 입힌 것ㆍ흡수ㆍ반사 또는 무반사층을 갖는 것
7004201000,두께가 2밀리미터 이하인 것
7004202000,두께가 2밀리미터 초과 3밀리미터 이하인 것
7004203000,두께가 3밀리미터 초과 4밀리미터 이하인 것
7004204000,두께가 4밀리미터 초과 5밀리미터 이하인 것
7004205000,두께가 5밀리미터 초과 6밀리미터 이하인 것
7004206000,두께가 6밀리미터 초과 8밀리미터 이하인 것
7004207000,두께가 8밀리미터를 초과하는 것
700490,기타 유리
7004901000,두께가 2밀리미터 이하인 것
7004902000,두께가 2밀리미터 초과 3밀리미터 이하인 것
7004903000,두께가 3밀리미터 초과 4밀리미터 이하인 것
7004904000,두께가 4밀리미터 초과 5밀리미터 이하인 것
7004905000,두께가 5밀리미터 초과 6밀리미터 이하인 것
7004906000,두께가 6밀리미터 초과 8밀리미터 이하인 것
7004907000,두께가 8밀리미터를 초과하는 것
7005,"플로트유리 및 표면을 연마한 유리(쉬트상의 것에 한하고, 흡수ㆍ반사 또는 무반사층을 가지고 있는지의 여부를 불문하며, 기타 방법으로 가공하지 아니한 것에 한한다)"
700510,망입하지 아니한 유리(흡수ㆍ반사 또는 무반사층을 갖고 있는 것에 한한다)
70051010,반사유리
7005101010,두께가 4밀리미터 이하인 것
7005101020,두께가 4밀리미터 초과 6밀리미터 이하인 것
7005101030,두께가 6밀리미터 초과 8밀리미터 이하인 것
7005101040,두께가 8밀리미터를 초과하는 것
70051020,저방사유리
7005102010,두께가 4밀리미터 이하인 것
7005102020,두께가 4밀리미터 초과 6밀리미터 이하인 것
7005102030,두께가 6밀리미터 초과 8밀리미터 이하인 것
7005102040,두께가 8밀리미터를 초과하는 것
70051090,기타
7005109010,두께가 4밀리미터 이하인 것
7005109020,두께가 4밀리미터 초과 6밀리미터 이하인 것
7005109030,두께가 6밀리미터 초과 8밀리미터 이하인 것
7005109040,두께가 8밀리미터를 초과하는 것
70052,기타 망입하지 아니한 유리
700521,전 부분을 착색한 것(엷게 착색한 것을 포함한다)ㆍ불투명한 것ㆍ다른 착색유리로 입힌 것 또는 단순히 표면을 연마한 것
7005211000,두께가 2밀리미터 이하인 것
7005212000,두께가 2밀리미터 초과 3밀리미터 이하인 것
7005213000,두께가 3밀리미터 초과 4밀리미터 이하인 것
7005214000,두께가 4밀리미터 초과 5밀리미터 이하인 것
7005215000,두께가 5밀리미터 초과 6밀리미터 이하인 것
7005216000,두께가 6밀리미터 초과 8밀리미터 이하인 것
70052170,두께가 8밀리미터를 초과하는 것
7005217010,두께가 10밀리미터 이하인 것
7005217020,두께가 10밀리미터 초과 12밀리미터 이하인 것
7005217030,두께가 12밀리미터를 초과하는 것
700529,기타
70052910,두께가 2밀리미터 이하인 것
7005291010,플라즈마 디스플레이 패널용의 것
7005291020,반도체 또는 평판디스플레이 제조에 사용되는 블랭크마스크용의 것
7005291030,유기발광 디스플레이 패널용의 것
700529109,기타
7005291091,맑은 유리
7005291092,저철분 유리
7005291099,기타
70052920,두께가 2밀리미터 초과 3밀리미터 이하인 것
7005292010,플라즈마 디스플레이 패널용의 것
7005292020,반도체 또는 평판디스플레이 제조에 사용되는 블랭크마스크용의 것
7005292030,유기발광 디스플레이 패널용의 것
700529209,기타
7005292091,맑은 유리
7005292092,저철분 유리
7005292099,기타
70052930,두께가 3밀리미터 초과 4밀리미터 이하인 것
7005293010,맑은 유리
7005293020,저철분 유리
7005293090,기타
70052940,두께가 4밀리미터 초과 5밀리미터 이하인 것
7005294010,맑은 유리
7005294020,저철분 유리
7005294090,기타
70052950,두께가 5밀리미터 초과 6밀리미터 이하인 것
7005295010,맑은 유리
7005295020,저철분 유리
7005295090,기타
70052960,두께가 6밀리미터 초과 8밀리미터 이하인 것
7005296010,맑은 유리
7005296020,저철분 유리
7005296090,기타
70052970,두께가 8밀리미터 초과 10밀리미터 이하인 것
7005297010,맑은 유리
7005297020,저철분 유리
7005297090,기타
70052980,두께가 10밀리미터 초과 12밀리미터 이하인 것
7005298010,맑은 유리
7005298020,저철분 유리
7005298090,기타
70052990,두께가 12밀리미터를 초과하는 것
7005299010,맑은 유리
7005299020,저철분 유리
7005299090,기타
7005300000,망입유리
700600,"제7003호ㆍ제7004호 또는 제7005호의 유리(구부린 것ㆍ가장자리 가공한 것ㆍ조각한 것ㆍ구멍을 뚫은 것ㆍ에나멜을 칠한 것 또는 기타 방법으로 가공을 한 것에 한하며, 프레임을 붙인 것 또는 기타의 재료를 붙인 것을 제외한다)"
7006001000,플라즈마 디스플레이 패널용의 것
7006002000,반도체 또는 평판디스플레이 제조에 사용되는 블랭크마스크용의 것
7006003000,유기발광 디스플레이 패널용의 것
7006009000,기타
7007,안전유리(강화유리 또는 합판유리로 된 것에 한한다)
70071,강화 안전유리
700711,차량ㆍ항공기ㆍ우주선 또는 선박에 사용하기에 적합한 크기 및 모양의 것
7007111000,두께가 8밀리미터 이하인 것
7007112000,두께가 8밀리미터를 초과하는 것
700719,기타
7007191000,두께가 8밀리미터 이하인 것
7007192000,두께가 8밀리미터를 초과하는 것
70072,접합 안전유리
700721,차량ㆍ항공기ㆍ우주선 또는 선박에 사용하기에 적합한 크기 및 모양의 것
7007211000,두께가 12밀리미터 이하인 것(필름 두께를 포함한다)
7007212000,두께가 12밀리미터를 초과하는 것(필름 두께를 포함한다)
700729,기타
7007291000,두께가 12밀리미터 이하인 것(필름 두께를 포함한다)
7007292000,두께가 12밀리미터를 초과하는 것(필름 두께를 포함한다)
7008000000,유리제의 복층절연유닛
7009,"유리거울(백미러를 포함하며, 틀을 붙인 것인지의 여부를 불문한다)"
7009100000,백미러(차량용의 것에 한한다)
70099,기타
7009910000,틀이 붙지 아니한 것
7009920000,틀이 붙은 것
7010,유리제의?카보이ㆍ병ㆍ플라스크ㆍ단지ㆍ항아리ㆍ약병ㆍ앰플 및 기타 이와 유사한 용기(물품의 수송용 또는 포장용으로 사용하는 것에 한한다)와 유리제의 보존병 및 유리제의 마개ㆍ뚜껑 및 기타 마개류
7010100000,앰플
7010200000,마개ㆍ뚜껑 및 기타 마개류
7010900000,기타
7011,밀폐되지 아니한 유리제의 외피(벌브와 튜브를 포함한다) 및 이들의 부분품(전구ㆍ음극선관 또는 이와 유사한 용도의 것으로서 부착물이 없는 것에 한한다)
7011100000,전등용의 것
701120,음극선관용의 것
7011201000,천연색용의 것
7011209000,기타
7011900000,기타
7013,"유리제품(식탁용ㆍ주방용ㆍ화장실용ㆍ사무용ㆍ실내장식용 또는 이와 유사한 용도에 사용하는 것에 한하며, 제7010호 또는 제7018호의 것을 제외한다)"
7013100000,유리 도자제의 것
70132,굽달린 음료용 유리컵류(유리도자제의 것은 제외한다)
7013220000,납 크리스탈제의 것
7013280000,기타
70133,기타 음료용 유리컵류(유리도자제의 것은 제외한다)
7013330000,납 크리스탈제의 것
7013370000,기타
70134,식탁용의 유리제품(음료용 유리컵류는 제외한다) 및 주방용 유리제품(유리도자제의 것은 제외한다)
7013410000,납 크리스탈제의 것
7013420000,선팽창계수가 섭씨 0도에서 300도의 범위 내에서 1켈빈온도당 백만분의 5를 초과하지 아니하는 유리제의 것
7013490000,기타
70139,기타 유리제품
7013910000,납 크리스탈제의 것
7013990000,기타
701400,신호용 유리제품 및 유리제의 광학용품(제7015호의 것과 광학적으로 연마한 것을 제외한다)
7014001000,실드빔 램프의 것
70140090,기타
7014009010,신호용 유리제품
7014009020,유리제의 광학용품
7015,"시계용 유리 및 이와 유사한 유리, 안경용(시력교정용인지의 여부를 불문한다)의 유리(곡면의 것ㆍ구부린 것ㆍ중공의 것 또는 이와 유사한 것으로 광학적으로 가공하지 아니한 것에 한한다), 이들의 제조에 사용하는 중공구면유리와 그 세그먼트"
7015100000,시력교정용 안경유리
701590,기타
7015901000,선글라스용의 것
7015902000,시계용 유리 및 이와 유사한 것
7015909000,기타
7016,"압축 또는 주형 유리제의 포장용 블록ㆍ슬래브ㆍ벽돌ㆍ스퀘어ㆍ타일 및 기타 제품(망입한 것인지의 여부를 불문하며, 건축용 또는 건설용에 사용하는 것에 한한다), 유리제의 입방체 및 기타 유리세공품(뒷면을 보강한 것인지의 여부를 불문하며, 모자이크용 또는 이와 유사한 장식용의 것에 한한다), 레드라이트 및 이와 유사한 것, 블록ㆍ패널ㆍ플레이트ㆍ쉘 또는 이와 유사한 형상의 다공 또는 다포유리"
7016100000,"유리제의 입방체 및 기타 유리세공품(뒷면을 보강한 것인지의 여부를 불문하며, 모자이크용 또는 이와 유사한 장식용의 것에 한한다)"
701690,기타
7016901000,"압축 또는 주형 유리제의 포장용 블록ㆍ슬래브ㆍ벽돌ㆍ스퀘어ㆍ타일 및 기타 제품(망입한 것인지의 여부를 불문하며, 건축용 또는 건설용에 사용하는 것에 한한다)"
70169090,기타
7016909010,레드라이트
7016909020,스테인그라스
7016909090,기타
7017,이화학용ㆍ위생용 또는 약제용의 유리제품(눈금이 있는 것인지의 여부를 불문한다)
7017100000,석영유리제의 것
7017200000,선팽창계수가 섭씨 0도에서 300도의 범위 내에서 1켈빈온도당 백만분의 5를 초과하지 아니하는 기타 유리제의 것
7017900000,기타
7018,"유리제의 비드ㆍ모조진주ㆍ모조귀석과 반귀석 및 이와 유사한 유리세공품과 모조신변장식용품을 제외한 이들의 제품, 인체용의 것을 제외한 유리안구, 소상과 램프가공의 기타 장식용 유리제품(모조신변장식용품을 제외한다), 지름이 1밀리미터를 초과하지 아니하는 유리제의 마이크로스피어"
701810,유리제의 비드ㆍ모조진주ㆍ모조귀석과 반귀석 및 이와 유사한 유리세공품
7018101000,비드
7018102000,모조진주
7018103000,모조귀석과 반귀석
7018104000,모조산호
7018109000,기타
7018200000,지름이 1밀리미터를 초과하지 아니하는 유리제의 마이크로스피어
701890,기타
7018901000,유리안구(인체용을 제외한다)
7018909000,기타
7019,유리섬유(글라스 울을 포함한다) 및 이들의 제품(예?:?실ㆍ직물)
70191,슬라이버ㆍ로빙ㆍ실 및 단연사
7019110000,단연사(길이가 50밀리미터 이하인 것에 한한다)
7019120000,로빙
7019190000,기타
70193,얇은 쉬트(보일)ㆍ웨브ㆍ매트ㆍ매트리스ㆍ보드 및 이와 유사한 부직포
7019310000,매트
7019320000,얇은 쉬트(보일)
7019390000,기타
7019400000,로빙직물
70195,기타 직물
7019510000,폭이 30센티미터 이하인 것
7019520000,"폭이 30센티미터 초과인 것(평직물로서 1제곱미터당 중량이 250그램 미만이며, 구성하는 단사가 136텍스 이하의 필라멘트인 것에 한한다)"
7019590000,기타
701990,기타
7019901000,글라스울
7019909000,기타
702000,유리제의 기타 제품
70200010,공업용의 것
702000101,석영유리제의 것
7020001011,반도체 웨이퍼 제조용으로 확산 및 산화로에 삽입할 수 있도록 고안된 석영리엑터 튜브와 홀더
7020001012,반도체 웨이퍼 제조에 사용되는 노용의 석영도가니
7020001013,반도체 제조용으로서 쿼츠웨어 제조에 사용되는 것
7020001019,기타
7020001090,기타
7020009000,기타
71,귀금속
7101,"천연 또는 양식진주(가공한 것인지 또는 등급을 매긴 것인지의 여부를 불문하며, 실로 꿴 것ㆍ장착 또는 세트된 것을 제외한다. 다만, 수송의 편의를 위하여 일시적으로 실로 꿴 것을 포함한다)"
710110,천연진주
7101101000,가공하지 아니한 것
7101102000,가공한 것
71012,양식진주
7101210000,가공하지 아니한 것
7101220000,가공한 것
7102100000,선별하지 아니한 것
71022,공업용의 것
7102210000,원석(단순히 톱질한 것 또는 쪼갠 것에 한한다)
7102290000,기타
71023,공업용이 아닌 것
7102310000,원석(단순히 톱질한 것 또는 쪼갠 것에 한한다)
7102390000,기타
7103,"귀석(다이아몬드를 제외한다)과 반귀석(가공한 것인지 또는 등급을 매긴 것인지의 여부를 불문하며, 실로 꿴 것ㆍ장착 또는 세트된 것을 제외한다. 다만, 등급을 매기지 아니한 것으로서 수송의 편의를 위하여 일시적으로 실로 꿴 것을 포함한다)"
7103100000,원석 또는 단순히 톱질한 것 또는 거칠게 성형한 것
71039,기타 다른 방법으로 가공한 것
710391,루비ㆍ사파이어 및 에메랄드
7103911000,공업용의 것
71039190,기타
7103919010,루비
7103919020,사파이어
7103919030,에메랄드
710399,기타
7103991000,공업용의 것
71039990,기타
7103999010,오팔
7103999020,비취
7103999030,옥수
7103999040,수정
7103999090,기타
7104,"합성 또는 재생의 귀석 또는 반귀석(가공한 것인지 또는 등급을 매긴 것인지의 여부를 불문하며, 실로 꿴 것, 장착 또는 세트된 것을 제외한다. 다만, 등급을 매기지 아니한 것으로서 수송의 편의를 위하여 일시적으로 실로 꿴 것을 포함한다)"
7104100000,압전기용 석영
710420,"기타(원석, 단순히 톱질한 것 또는 거칠게 성형한 것에 한한다)"
7104201000,다이아몬드
7104209000,기타
710490,기타
71049010,공업용의 것
7104901010,다이아몬드
7104901020,인조수정
7104901090,기타
71049090,기타
7104909010,다이아몬드
7104909090,기타
7105,천연 또는 합성의 귀석 또는 반귀석의 더스트와 분
710510,다이아몬드의 것
7105101000,천연의 것
7105102000,합성의 것
710590,기타
7105901000,석류석의 것
7105909000,기타
7106,"은(금 또는 백금을 도금한 은을 포함하며, 가공하지 아니한 것ㆍ일차제품 형상의 것 또는 분상의 것에 한한다)"
7106100000,분
71069,기타
710691,가공하지 아니한 것
7106911000,은의 함유량이 전중량의 100분의 99.99 이상인 것
7106919000,기타
710692,일차제품의 것
7106921000,봉 및 형재
7106922000,판ㆍ쉬트 및 스트립
7106923000,선
7106929000,기타
710700,은을 입힌 비(卑)금속(일차제품보다 더 가공하지 아니한 것에 한한다)
7107001000,봉 및 형재
7107002000,판ㆍ쉬트 및 스트립
7107003000,선
7107004000,관 및 중공봉
7107009000,기타
7108,"금(백금을 도금한 금을 포함하며, 가공하지 아니한 것ㆍ일차제품 형상의 것 또는 분상의 것에 한한다)"
71081,화폐용이 아닌 것
7108110000,분
710812,기타 가공하지 아니한 형상의 것
7108121000,럼프ㆍ빌레트 및 입
7108129000,기타
710813,기타 일차제품 형상의 것
71081310,선
7108131010,반도체 제조용의 것
7108131090,기타
71081390,기타
7108139010,봉 및 형재
7108139020,판ㆍ쉬트 및 스트립
7108139090,기타
7108200000,화폐용의 것
7109000000,금을 입힌 비(卑)금속 또는 은(일차제품보다 더 가공하지 아니한 것에 한한다)
7110,"백금(가공하지 아니한 것, 일차제품 형상의 것 또는 분상의 것에 한한다)"
71101,플라티늄
7110110000,가공하지 아니한 것 또는 분상의 것
7110190000,기타
71102,팔라듐
7110210000,가공하지 아니한 것 또는 분상의 것
7110290000,기타
71103,로듐
7110310000,가공하지 아니한 것 또는 분상의 것
7110390000,기타
71104,이리듐ㆍ오스뮴 및 루테늄
7110410000,가공하지 아니한 것 또는 분상의 것
7110490000,기타
7111000000,백금을 입힌 비(卑)금속ㆍ은 또는 금(일차제품보다 더 가공하지 아니한 것에 한한다)
7112,"귀금속 또는 귀금속을 입힌 금속의 웨이스트와 스크랩, 귀금속 또는 귀금속 화합물을 포함하고 있는 기타 웨이스트와 스크랩(주로 귀금속의 회수에 사용되는 것에 한한다)"
7112300000,귀금속 또는 귀금속 화합물을 포함하고 있는 회
71129,기타
711291,"금의 것(금을 입힌 금속을 포함하며, 기타 귀금속을 함유한 부스러기를 제외한다)"
7112911000,잔재물의 것
7112919000,기타
711292,"백금의 것(백금을 입힌 금속을 포함하며, 기타 귀금속을 함유한 부스러기를 제외한다)"
7112921000,잔재물의 것
7112929000,기타
711299,기타
7112991000,잔재물의 것
7112992000,플라스틱의 웨이스트ㆍ페어링과 스크랩의 것
7112999000,기타
7113,신변장식용품과 그 부분품(귀금속제 또는 귀금속을 입힌 금속제의 것에 한한다)
71131,귀금속제의 것(귀금속을 도금 또는 입힌 것인지의 여부를 불문한다)
7113110000,은제의 것(기타의 귀금속을 도금 또는 입힌 것인지의 여부를 불문한다)
711319,기타 귀금속제의 것(귀금속을 도금 또는 입힌 것인지의 여부를 불문한다)
7113191000,백금제의 것
7113192000,금제의 것
7113199000,기타
711320,귀금속을 입힌 비(卑)금속제의 것
7113201000,백금을 입힌 것
7113202000,금을 입힌 것
7113203000,은을 입힌 것
7113209000,기타
7114,금세공품 또는 은세공품과 이들의 부분품(귀금속제 또는 귀금속을 입힌 금속제의 것에 한한다)
71141,귀금속제의 것(귀금속을 도금 또는 입힌 것인지의 여부를 불문한다)
711411,은제의 것(기타 귀금속을 도금하거나 입힌 것인지의 여부를 불문한다)
7114111000,식탁용의 것
7114112000,화장실용의 것
7114113000,사무실 및 책상용의 것
7114114000,끽연용의 것
7114119000,기타
711419,기타 귀금속제의 것(귀금속을 도금 또는 입힌 것인지의 여부를 불문한다)
7114191000,식탁용의 것
7114192000,화장실용의 것
7114193000,사무실 및 책상용의 것
7114194000,끽연용의 것
7114199000,기타
711420,귀금속을 입힌 비(卑)금속제의 것
7114201000,식탁용의 것
7114202000,화장실용의 것
7114203000,사무실 및 책상용의 것
7114204000,끽연용의 것
7114209000,기타
7115100000,촉매제(백금제의 와이어 클로드 또는 그릴상의 것에 한한다)
711590,기타
71159010,공업용의 것
7115901010,백금도가니
7115901090,기타
71159090,기타
7115909010,금제의 것(금을 입힌 금속을 포함한다)
7115909020,은제의 것(은을 입힌 금속을 포함한다)
7115909090,기타
7116,"천연 또는 양식진주, 귀석 또는 반귀석(천연ㆍ합성 또는 재생의 것)의 제품"
711610,천연 또는 양식진주제의 것
7116101000,천연진주의 것
7116102000,양식진주의 것
711620,귀석 또는 반귀석(천연ㆍ합성 또는 재생의 것)제의 것
7116201000,공업용의 것
71162090,기타
7116209010,신변장식용의 것
7116209090,기타
7117,모조신변장식용품
71171,비(卑)금속제의 것(귀금속을 도금한 것인지의 여부를 불문한다)
7117110000,커프링크 및 장식용단추
711719,기타
7117191000,목걸이
7117192000,팔찌
7117193000,귀걸이
7117194000,브로우치
7117195000,반지
7117196000,신변장식용 체인
7117199000,기타
7117900000,기타
7118,주화
7118100000,주화(금화를 제외한다)로서 법정통화가 아닌 것
711890,기타
7118901000,금화
7118902000,은화
7118909000,기타
72,철강
7201,선철과 스피그라이즌(피그ㆍ블록 또는 기타 일차형상의 것에 한한다)
720110,비합금선철(인의 함유량이 전중량의 100분의 0.5 이하인 것에 한한다)
7201101000,주물용의 것
7201102000,제강용의 것
7201109000,기타
7201200000,비합금선철(인의 함유량이 전중량의 100분의 0.5를 초과하는 것에 한한다)
720150,합금선철과 스피그라이즌
7201501000,합금선철
7201502000,스피그라이즌
7202,페로얼로이
72021,페로망간
7202110000,탄소의 함유량이 전중량의 100분의 2를 초과하는 것
7202190000,기타
72022,페로실리콘
7202210000,실리콘의 함유량이 100분의 55를 초과하는 것
720229,기타
7202291000,마그네슘 함유량이 전중량의 100분의 2 이상인 것
7202299000,기타
7202300000,페로실리코망간
72024,페로크로뮴
7202410000,탄소의 함유량이 전중량의 100분의 4를 초과하는 것
7202490000,기타
7202500000,페로실리코크로뮴
7202600000,페로니켈
7202700000,페로몰리브데늄
7202800000,페로텅스텐 및 페로실리코텅스텐
72029,기타
7202910000,페로티타늄 및 페로실리코티타늄
7202920000,페로바나듐
7202930000,페로니오븀
720299,기타
7202991000,인철(인의 함유량이 전중량의 100분의 15 이상인 것에 한한다)
7202999000,기타
7203,철광석을 직접 환원하여 제조한 철제품과 기타 해면질의 철제품(럼프ㆍ펠리트 또는 이와 유사한 형상의 것에 한한다) 및 순도가 최저 전중량의 100분의 99.94인 철(럼프ㆍ펠리트 또는 이와 유사한 형상의 것에 한한다)
7203100000,철광석을 직접 환원하여 제조한 철제품
7203900000,기타
7204,철의 웨이스트와 스크랩 및 철강의 재용해용 스크랩 잉곳
7204100000,주철의 웨이스트와 스크랩
72042,합금강의 웨이스트와 스크랩
7204210000,스테인리스강의 것
7204290000,기타
7204300000,주석을 도금한 철강의 웨이스트와 스크랩
72044,기타 웨이스트와 스크랩
7204410000,선삭ㆍ셰이빙ㆍ칩ㆍ밀링웨이스트ㆍ톱밥ㆍ파일링ㆍ트리밍 및 스탬핑(번들상의 것인지의 여부를 불문한다)
7204490000,기타
7204500000,재용해용 스크랩 잉곳
7205,입과 분(선철ㆍ스피그라이즌 및 철강의 것에 한한다)
720510,입
7205101000,쇼트
7205102000,그리트
7205109000,기타
72052,분
7205210000,합금강의 것
7205290000,기타
7206,잉곳 또는 기타 일차형상의 철과 비합금강(제7203호의 철을 제외한다)
7206100000,잉곳
7206900000,기타
7207,철 또는 비합금강의 반제품
72071,탄소의 함유량이 전중량의 100분의 0.25 미만인 것
720711,횡단면이 직사각형(정사각형을 포함한다)인 것(폭이 두께의 두 배 미만인 것에 한한다)
7207111000,블룸
7207112000,빌레트
720712,기타 횡단면이 직사각형(정사각형은 제외한다)인 것
7207121000,슬래브
7207122000,쉬트바
7207190000,기타
720720,탄소의 함유량이 전중량의 100분의 0.25 이상인 것
7207201000,블룸
7207202000,빌레트
7207203000,슬래브
7207204000,쉬트바
7207209000,기타
7208,"철 또는 비합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로서 열간압연한 것에 한하고, 클래드ㆍ도금 또는 도포한 것을 제외한다)"
720810,코일상의 것으로서 열간압연보다 더 가공하지 아니하고 부조(浮彫)된 무늬가 있는 것
7208101000,두께가 4.75밀리미터 이상인 것
7208109000,두께가 4.75밀리미터 미만인 것
72082,기타[코일상의 것으로서 열간압연보다 더 가공하지 아니하고 산세(酸洗)한 것에 한한다]
720825,두께가 4.75밀리미터 이상인 것
7208251000,인장강도가 490메가파스칼 이상인 것
7208259000,기타
720826,두께가 3밀리미터 이상 4.75밀리미터 미만인 것
7208261000,인장강도가 490메가파스칼 이상인 것
7208269000,기타
720827,두께가 3밀리미터 미만인 것
7208271000,인장강도가 490메가파스칼 이상인 것
7208279000,기타
72083,기타(코일상의 것으로서 열간압연보다 더 가공하지 아니한 것에 한한다)
720836,두께가 10밀리미터를 초과하는 것
7208361000,인장강도가 490메가파스칼 이상인 것
7208369000,기타
720837,두께가 4.75밀리미터 이상 10밀리미터 이하인 것
7208371000,인장강도가 490메가파스칼 이상인 것
7208379000,기타
720838,두께가 3밀리미터 이상 4.75밀리미터 미만인 것
7208381000,인장강도가 490메가파스칼 이상인 것
7208389000,기타
720839,두께가 3밀리미터 미만인 것
7208391000,인장강도가 490메가파스칼 이상인 것
7208399000,기타
7208400000,코일상이 아닌 것으로서 열간압연보다 더 가공하지 아니하고 부조된 무늬가 있는 것
72085,기타(코일상이 아닌 것으로 열간압연보다 더 가공하지 아니한 것에 한한다)
720851,두께가 10밀리미터를 초과하는 것
7208511000,인장강도가 490메가파스칼 이상인 것
7208519000,기타
720852,두께가 4.75밀리미터 이상 10밀리미터 이하인 것
7208521000,인장강도가 490메가파스칼 이상인 것
7208529000,기타
720853,두께가 3밀리미터 이상 4.75밀리미터 미만인 것
7208531000,인장강도가 490메가파스칼 이상인 것
7208539000,기타
720854,두께가 3밀리미터 미만인 것
7208541000,인장강도가 490메가파스칼 이상인 것
7208549000,기타
7208900000,기타
7209,"철 또는 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것에 한하고, 클래드ㆍ도금 또는 도포한 것을 제외한다]"
72091,코일상의 것으로 냉간압연(냉간환원)보다 더 가공을 하지 아니한 것
720915,두께가 3밀리미터 이상인 것
7209151000,인장강도가 340메가파스칼 이상인 것
7209159000,기타
720916,두께가 1밀리미터 초과 3밀리미터 미만인 것
7209161000,인장강도가 340메가파스칼 이상인 것
7209169000,기타
720917,두께가 0.5밀리미터 이상 1밀리미터 이하인 것
7209171000,인장강도가 340메가파스칼 이상인 것
7209179000,기타
720918,두께가 0.5밀리미터 미만인 것
7209181000,인장강도가 340메가파스칼 이상인 것
7209189000,기타
72092,코일상이 아닌 것으로 냉간압연(냉간환원)보다 더 가공하지 아니한 것
720925,두께가 3밀리미터 이상인 것
7209251000,인장강도가 340메가파스칼 이상인 것
7209259000,기타
720926,두께가 1밀리미터 초과 3밀리미터 미만인 것
7209261000,인장강도가 340메가파스칼 이상인 것
7209269000,기타
720927,두께가 0.5밀리미터 이상 1밀리미터 이하인 것
7209271000,인장강도가 340메가파스칼 이상인 것
7209279000,기타
720928,두께가 0.5밀리미터 미만인 것
7209281000,인장강도가 340메가파스칼 이상인 것
7209289000,기타
7209900000,기타
7210,철 또는 비합금강의 평판압연제품(폭이 600밀리미터 이상인 것으로서 클래드ㆍ도금 또는 도포한 것에 한한다)
72101,주석을 도금 또는 도포한 것
7210110000,두께가 0.5밀리미터 이상인 것
7210120000,두께가 0.5밀리미터 미만인 것
7210200000,납을 도금 또는 도포한 것(함석판을 포함한다)
721030,아연을 전해도금 또는 도포한 것
7210301000,인장강도가 340메가파스칼 이상인 것
7210309000,기타
72104,기타 다른 방법으로 아연을 도금 또는 도포한 것
7210410000,파형의 것
721049,기타
72104910,소둔한 것
7210491010,인장강도가 340메가파스칼 이상인 것
7210491090,기타
72104990,기타
7210499010,인장강도가 340메가파스칼 이상인 것
7210499090,기타
7210500000,산화크로뮴 또는 크로뮴과 산화크로뮴으로 도금 또는 도포한 것
72106,알루미늄을 도금 또는 도포한 것
